Priority Rank,Suggested Priority,Priority Reason,Class,Module Category,Generated CSV,Todo Status,Class Symbol Status,Y Count,N Count,Partial Count,Open Items,Total Items,Completion Percent,Source,Binding,Class Note
1,High,Already exported in Python with a small remaining API gap,ControlMeasure,Control Networks,control_control_measure_methods.csv,Converted,Y,71,1,0,1,72,98.61,isis/src/control/objs/ControlMeasure/ControlMeasure.h,isis_pybind_standalone/src/control/bind_control_core.cpp,"many Qt types/signals/slots; control-network objects are tightly coupled, copy/reference semantics need care"
1,High,Already exported in Python with a small remaining API gap,PhotoModel,Radiometric And Photometric Correction,base_photo_model_methods.csv,Converted,Y,38,1,0,1,39,97.44,isis/src/base/objs/PhotoModel/PhotoModel.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,"2026-04-09 extended abstract-base-class interfaces: parameter getter/setter, phase/list helpers, hfunc and pht_acos; focused unit testscoverbase class API regression in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,Process,High Level Cube I/O,base_process_methods.csv,Converted,Y,30,1,0,1,31,96.77,isis/src/base/objs/Process/Process.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,many process/callback interfaces
1,High,Already exported in Python with a small remaining API gap,Buffer,Low Level Cube I/O,base_buffer_methods.csv,Converted,Y,17,0,0,0,17,100.00,isis/src/base/objs/Buffer/Buffer.h,isis_pybind_standalone/src/bind_low_level_cube_io.cpp,2026-04-12 added raw_buffer byte-copy interfaces; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,PvlTranslationTable,Parsing,base_pvl_translation_table_methods.csv,Converted,Y,15,0,0,0,15,100.00,reference/upstream_isis/src/base/objs/PvlTranslationTable/PvlTranslationTable.h,src/base/bind_base_pvl.cpp,2026-04-12 added safe copy helpers: find_translation_group/valid_keywords; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,ControlNetVersioner,Control Networks,control_control_net_versioner_methods.csv,Converted,Y,13,1,0,1,14,92.86,isis/src/control/objs/ControlNetVersioner/ControlNetVersioner.h,src/control/bind_control_core.cpp,2026-04-10 exposedconstructor/metadata getters/write/toPvl; takeFirstPoint is temporarily skipped (N) because of raw-pointer ownership issues in src/control/bind_control_core.cpp
1,High,Already exported in Python with a small remaining API gap,Mollweide,Map Projection,base_mollweide_methods.csv,Converted,Y,10,1,0,1,11,90.91,isis/src/base/objs/Mollweide/Mollweide.h,src/base/bind_base_projection_types.cpp,"2026-04-12 completed binding all public methods(11/11 Y, 100%)"
1,High,Already exported in Python with a small remaining API gap,BundleObservationVector,Control Networks,control_bundle_observation_vector_methods.csv,Converted,Y,7,1,0,1,8,87.50,isis/src/control/objs/BundleUtilities/BundleObservationVector.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,2026-04-10 re-enabled; constructor/iteration/parameter-count/instrument query methods in src/control/bind_bundle_advanced.cpp
1,High,Already exported in Python with a small remaining API gap,BundleLidarPointVector,Control Networks,control_bundle_lidar_point_vector_methods.csv,Converted,Y,6,1,0,1,7,85.71,isis/src/control/objs/BundleUtilities/BundleLidarPointVector.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,2026-04-10 re-enabled; constructor/iteration/vtpv contribution methods in src/control/bind_bundle_advanced.cpp
1,High,Already exported in Python with a small remaining API gap,CubeCachingAlgorithm,Low Level Cube I/O,base_cube_caching_algorithm_methods.csv,Converted,Y,6,1,0,1,7,85.71,reference/upstream_isis/src/base/objs/CubeCachingAlgorithm/CubeCachingAlgorithm.h,src/bind_low_level_cube_io.cpp,2026-04-09 exposed abstract base-class symbols and Python-friendly CacheResult; focused unit tests in tests/unitTest/low_level_cube_io_unit_test.py; smoke symbol coverage added in src/bind_low_level_cube_io.cpp
1,High,Already exported in Python with a small remaining API gap,LroWideAngleCamera,Lunar Reconnaissance Orbiter,lro_lro_wide_angle_camera_methods.csv,Converted,Y,6,1,0,1,7,85.71,isis/src/lro/objs/LroWideAngleCamera/LroWideAngleCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,2026-04-06 exposedfull API including set_band/is_band_independent and SPICE ID methods in bind_mission_cameras.cpp
1,High,Already exported in Python with a small remaining API gap,ProcessByBoxcar,High Level Cube I/O,base_process_by_boxcar_methods.csv,Converted,Y,5,1,0,1,6,83.33,isis/src/base/objs/ProcessByBoxcar/ProcessByBoxcar.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,many process/callback interfaces
1,High,Already exported in Python with a small remaining API gap,MiniRF,Lunar Reconnaissance Orbiter,lro_mini_rf_methods.csv,Converted,Y,5,1,0,1,6,83.33,isis/src/lro/objs/MiniRF/MiniRF.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,2026-04-06 exposedcomplete SPICE ID methods(CK methodsraise exceptions to match upstream behavior) in bind_mission_cameras.cpp
1,High,Already exported in Python with a small remaining API gap,RosettaVirtisCamera,Rosetta,rosetta_rosetta_virtis_camera_methods.csv,Converted,Y,5,1,0,1,6,83.33,reference/upstream_isis/src/rosetta/objs/RosettaVirtisCamera/RosettaVirtisCamera.h,src/mission/bind_mission_cameras.cpp,"camera-model/SPICE dependent; binding completed(constructors, ck/spk IDmethods)"
1,High,Already exported in Python with a small remaining API gap,DawnFcCamera,Dawn,dawn_dawn_fc_camera_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/dawn/objs/DawnFcCamera/DawnFcCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,2026-04-12 added a Cube constructor and shutter_open_close_times; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,DawnVirCamera,Dawn,dawn_dawn_vir_camera_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/dawn/objs/DawnVirCamera/DawnVirCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,2026-04-12 added a Cube constructor; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,KaguyaMiCamera,Kaguya,kaguya_kaguya_mi_camera_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/kaguya/objs/KaguyaMiCamera/KaguyaMiCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,2026-04-12 added a Cube constructor; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,KaguyaTcCamera,Kaguya,kaguya_kaguya_tc_camera_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/kaguya/objs/KaguyaTcCamera/KaguyaTcCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,2026-04-12 added a Cube constructor; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,LroNarrowAngleCamera,Lunar Reconnaissance Orbiter,lro_lro_narrow_angle_camera_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/lro/objs/LroNarrowAngleCamera/LroNarrowAngleCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,2026-04-12 added a Cube constructor; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,MocWideAngleCamera,Mars Global Surveyor,mgs_moc_wide_angle_camera_methods.csv,Converted,Y,4,1,0,1,5,80.00,isis/src/mgs/objs/MocWideAngleCamera/MocWideAngleCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"also belongs to the Spice, Instruments, and Cameras category; camera-model/SPICE dependent"
1,High,Already exported in Python with a small remaining API gap,GridPolygonSeeder,Pattern Matching,base_grid_polygon_seeder_methods.csv,Converted,Y,4,1,0,1,5,80.00,reference/upstream_isis/src/base/objs/GridPolygonSeeder/GridPolygonSeeder.h,src/base/bind_base_polygon_seeder.cpp,2026-04-10 exposedconstructors/sub_grid/plugin_parameters; focused unit tests in tests/unitTest/polygon_seeder_unit_test.py; smoke symbol coverage added in src/base/bind_base_polygon_seeder.cpp
1,High,Already exported in Python with a small remaining API gap,ExportPdsTable,Utility,base_export_pds_table_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/base/objs/ExportPdsTable/ExportPdsTable.h,src/base/bind_base_pds_io.cpp,2026-04-12 added the export_table bytearray wrapper; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,ProcessByQuickFilter,High Level Cube I/O,base_process_by_quick_filter_methods.csv,Converted,Y,3,1,0,1,4,75.00,isis/src/base/objs/ProcessByQuickFilter/ProcessByQuickFilter.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,many process/callback interfaces
1,High,Already exported in Python with a small remaining API gap,Basis1VariableFunction,Math,base_basis1_variable_function_methods.csv,Converted,Y,3,1,0,1,4,75.00,isis/src/base/objs/Basis1VariableFunction/Basis1VariableFunction.h,isis_pybind_standalone/src/base/bind_base_math.cpp,2026-04-10 exposed Basis1VariableFunction abstract base class(DerivativeVar/DerivativeCoef methods); smoke symbol coverage added in src/base/bind_base_math.cpp
1,High,Already exported in Python with a small remaining API gap,NewHorizonsMvicFrameCameraDistortionMap,New Horizons,newhorizons_new_horizons_mvic_frame_camera_distortion_map_methods.csv,Converted,Y,3,1,0,1,4,75.00,reference/upstream_isis/src/newhorizons/objs/NewHorizonsMvicFrameCamera/NewHorizonsMvicFrameCameraDistortionMap.h,src/mission/bind_mission_cameras.cpp,"2026-04-07 exposedconstructor and forward/reverse focal-plane transforms; output_deltas is not implemented in upstream source; also belongs to the Spice, Instruments, and Cameras category; camera-model/SPICE dependent in bind_mission_cameras.cpp"
1,High,Already exported in Python with a small remaining API gap,LimitPolygonSeeder,Pattern Matching,base_limit_polygon_seeder_methods.csv,Converted,Y,3,1,0,1,4,75.00,reference/upstream_isis/src/base/objs/LimitPolygonSeeder/LimitPolygonSeeder.h,src/base/bind_base_polygon_seeder.cpp,2026-04-10 exposedconstructors/plugin_parameters; focused unit tests in tests/unitTest/polygon_seeder_unit_test.py; smoke symbol coverage added in src/base/bind_base_polygon_seeder.cpp
1,High,Already exported in Python with a small remaining API gap,StripPolygonSeeder,Pattern Matching,base_strip_polygon_seeder_methods.csv,Converted,Y,3,1,0,1,4,75.00,reference/upstream_isis/src/base/objs/StripPolygonSeeder/StripPolygonSeeder.h,src/base/bind_base_polygon_seeder.cpp,2026-04-10 exposedconstructors/plugin_parameters; focused unit tests in tests/unitTest/polygon_seeder_unit_test.py; smoke symbol coverage added in src/base/bind_base_polygon_seeder.cpp
1,High,Already exported in Python with a small remaining API gap,AdaptiveGruen,Pattern Matching,base_adaptive_gruen_methods.csv,Converted,Y,2,1,0,1,3,66.67,isis/src/base/objs/AdaptiveGruen/AdaptiveGruen.h,src/base/bind_base_pattern.cpp,2026-04-10 inherits Gruen exposedconstructors; focused unit tests in pattern_unit_test.py in src/base/bind_base_pattern.cpp
1,High,Already exported in Python with a small remaining API gap,DawnFcDistortionMap,Dawn,dawn_dawn_fc_distortion_map_methods.csv,Converted,Y,4,0,0,0,4,100.00,isis/src/dawn/objs/DawnFcCamera/DawnFcDistortionMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"2026-04-10 exposedconstructors/SetFocalPlane/SetUndistortedFocalPlane; 2026-04-13 ledger sync verified __init__.py top-level exports, extended_mission_camera_unit_test.py and smoke_import.py in src/mission/bind_mission_cameras.cpp"
1,High,"Not exported yet, but the class looks small enough for a quick win",KaguyaTcCameraDistortionMap,Kaguya,kaguya_kaguya_tc_camera_distortion_map_methods.csv,Converted,Y,4,0,0,0,4,100.00,isis/src/kaguya/objs/KaguyaTcCamera/KaguyaTcCameraDistortionMap.h,src/mission/bind_mission_cameras.cpp,2026-04-10 exposedconstructors/SetFocalPlane/SetUndistortedFocalPlane; focused unit tests in extended_mission_camera_unit_test.py in src/mission/bind_mission_cameras.cpp
1,High,Already exported in Python with a small remaining API gap,Calculator,Math,base_calculator_methods.csv,Converted,Y,50,2,0,2,52,96.15,isis/src/base/objs/Calculator/Calculator.h,isis_pybind_standalone/src/base/bind_base_math.cpp,2026-03-25 exposed RPN calculator main interfaces; Minimum2/Maximum2 not implemented in upstream source in bind_base_math.cpp
1,High,Already exported in Python with a small remaining API gap,BundleObservationSolveSettings,Control Networks,control_bundle_observation_solve_settings_methods.csv,Converted,Y,45,2,0,2,47,95.74,isis/src/control/objs/BundleUtilities/BundleObservationSolveSettings.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-21 exposedenums/solveconfiguration/observation numberinterfaces in bind_control_core.cpp
1,High,Already exported in Python with a small remaining API gap,AutoReg,Pattern Matching,base_auto_reg_methods.csv,Converted,Y,44,2,0,2,46,95.65,isis/src/base/objs/AutoReg/AutoReg.h,src/base/bind_base_pattern.cpp,"2026-04-03 exposedallpublic methods(abstract base class, via subclasses) in bind_base_pattern.cpp"
1,High,Already exported in Python with a small remaining API gap,Stretch,Utility,base_stretch_methods.csv,Converted,Y,23,2,0,2,25,92.00,isis/src/base/objs/Stretch/Stretch.h,src/base/bind_base_filters.cpp,2026-03-26 exposed Stretch full interfaces(AddPair/Map/Parse/Load/Save/special pixels setter); focused unit tests in tests/unitTest/filters_unit_test.py in src/base/bind_base_filters.cpp
1,High,Already exported in Python with a small remaining API gap,ImageImporter,High Level Cube I/O,base_image_importer_methods.csv,Converted,Y,17,2,0,2,19,89.47,isis/src/base/objs/ImageImporter/ImageImporter.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,2026-04-11 exposed abstract base class; constructor/import/special-pixel-range settings/dimension access/format queriesmethods in bind_high_level_cube_io.cpp
1,High,Already exported in Python with a small remaining API gap,Blob,Low Level Cube I/O,base_blob_methods.csv,Converted,Y,17,2,0,2,19,89.47,reference/upstream_isis/src/base/objs/Blob/Blob.h,isis_pybind_standalone/src/bind_low_level_cube_io.cpp; isis_pybind_standalone/src/base/bind_base_image_polygon.cpp,"2026-04-08 exposedstable file/bytes/label interfaces and the is_blob helper, and added focused unit tests; default construction and stream read/write can be added later in src/bind_low_level_cube_io.cpp"
1,High,Already exported in Python with a small remaining API gap,MaximumLikelihoodWFunctions,Math,control_maximum_likelihood_w_functions_methods.csv,Converted,Y,14,2,0,2,16,87.50,isis/src/control/objs/MaximumLikelihoodWFunctions/MaximumLikelihoodWFunctions.h,src/base/bind_base_math.cpp,2026-04-09 exposed Model enum/constructors/set_model/tweaking_constant/sqrt_weight_scaler/model_to_string/string_to_model; focused unit tests in math_unit_test.py in src/base/bind_base_math.cpp
1,High,Already exported in Python with a small remaining API gap,JP2Decoder,High Level Cube I/O,base_jp2_decoder_methods.csv,Converted,Y,10,2,0,2,12,83.33,isis/src/base/objs/JP2Decoder/JP2Decoder.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,already in high-level cube io exported in the high-level binding
1,High,Already exported in Python with a small remaining API gap,PolygonSeeder,Pattern Matching,base_polygon_seeder_methods.csv,Converted,Y,6,2,0,2,8,75.00,reference/upstream_isis/src/base/objs/PolygonSeeder/PolygonSeeder.h,src/base/bind_base_polygon_seeder.cpp,2026-04-10 via py::nodelete registered the abstract base class; exposed algorithm/minimum_thickness/minimum_area/plugin_parameters/invalid_input; smoke symbol coverage added in src/base/bind_base_polygon_seeder.cpp
1,High,Already exported in Python with a small remaining API gap,RadarPulseMap,"Spice, Instruments, and Cameras",base_radar_pulse_map_methods.csv,Converted,Y,6,2,0,2,8,75.00,reference/upstream_isis/src/base/objs/RadarPulseMap/RadarPulseMap.h,src/bind_camera_maps.cpp,2026-04-10 exposedconstructorandtime/frequency controlmethods; added unit tests and smoke in src/bind_camera_maps.cpp
1,High,Already exported in Python with a small remaining API gap,BundleImage,Control Networks,control_bundle_image_methods.csv,Converted,Y,5,2,0,2,7,71.43,isis/src/control/objs/BundleUtilities/BundleImage.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-21 exposedcamera/serial-number/file-name core interfaces in bind_control_core.cpp
1,High,Already exported in Python with a small remaining API gap,BufferManager,Low Level Cube I/O,base_buffer_manager_methods.csv,Converted,Y,7,0,0,0,7,100.00,isis/src/base/objs/BufferManager/BufferManager.h,isis_pybind_standalone/src/bind_low_level_cube_io.cpp,2026-04-12 added the setpos upstream alias and swap; focused unit tests and smoke passed
1,High,Already exported in Python with a small remaining API gap,JP2Encoder,High Level Cube I/O,base_jp2_encoder_methods.csv,Converted,Y,4,2,0,2,6,66.67,isis/src/base/objs/JP2Encoder/JP2Encoder.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,already in high-level cube io exported in the high-level binding
1,High,Already exported in Python with a small remaining API gap,LineScanCamera,"Spice, Instruments, and Cameras",base_line_scan_camera_methods.csv,Converted,Y,4,2,0,2,6,66.67,isis/src/base/objs/LineScanCamera/LineScanCamera.h,isis_pybind_standalone/src/bind_camera_hierarchy.cpp,camera-model/SPICE dependent; consider adding real-data unit tests later
1,High,Already exported in Python with a small remaining API gap,LineScanCameraSkyMap,"Spice, Instruments, and Cameras",base_line_scan_camera_sky_map_methods.csv,Converted,Y,1,2,0,2,3,33.33,isis/src/base/objs/LineScanCameraSkyMap/LineScanCameraSkyMap.h,isis_pybind_standalone/src/bind_camera_maps.cpp; isis_pybind_standalone/src/bind_camera_hierarchy.cpp,"Batch 7 added symbol exports; lacks stable local line-scan cube, behavior unit tests can be added later"
1,High,Already exported in Python with a small remaining API gap,RadarCamera,"Spice, Instruments, and Cameras",base_radar_camera_methods.csv,Converted,Y,1,2,0,2,3,33.33,isis/src/base/objs/RadarCamera/RadarCamera.h,isis_pybind_standalone/src/bind_camera_hierarchy.cpp,camera-model/SPICE dependent; consider adding real-data unit tests later
1,High,"Not exported yet, but the class looks small enough for a quick win",Body,SensorUtilities,sensorutilities_body_methods.csv,Not Converted,N,0,2,0,2,2,0.00,N/A,N/A,ISIS peer SensorUtilities library; abstract base class/pure-virtual interface
1,High,"Not exported yet, but the class looks small enough for a quick win",Illuminator,SensorUtilities,sensorutilities_illuminator_methods.csv,Not Converted,N,0,2,0,2,2,0.00,N/A,N/A,ISIS peer SensorUtilities library; abstract base class/pure-virtual interface
1,High,"Not exported yet, but the class looks small enough for a quick win",Vec,SensorUtilities,sensorutilities_vec_methods.csv,Converted,Y,2,0,0,0,2,100.00,N/A,src/bind_sensor.cpp,2026-04-09 exposed x/y/z/to_list; focused unit tests in sensor_utils_unit_test.py in src/bind_sensor.cpp
1,High,Already exported in Python with a small remaining API gap,ControlNet,Control Networks,control_control_net_methods.csv,Converted,Y,62,3,0,3,65,95.38,isis/src/control/objs/ControlNet/ControlNet.h,isis_pybind_standalone/src/control/bind_control_core.cpp,"many Qt types/signals/slots; control-network objects are tightly coupled, copy/reference semantics need care"
1,High,Already exported in Python with a small remaining API gap,FileName,Parsing,base_file_name_methods.csv,Converted,Y,24,3,0,3,27,88.89,isis/src/base/objs/FileName/FileName.h,isis_pybind_standalone/src/base/bind_base_support.cpp,"2026-04-14 ledger sync: all public APIs are bound; remaining 3 items N as private Data internal classes, not exposed"
1,High,Already exported in Python with a small remaining API gap,CameraStatistics,"Spice, Instruments, and Cameras",base_camera_statistics_methods.csv,Converted,Y,19,3,0,3,22,86.36,reference/upstream_isis/src/base/objs/CameraStatistics/CameraStatistics.h,src/bind_statistics.cpp,2026-04-10 exposedtwo constructorsandall 16 stat accessors(filename and Camera version); focused unit tests in image_overlap_camera_unit_test.py; smoke symbol coverage added in src/bind_statistics.cpp
1,High,Already exported in Python with a small remaining API gap,ImagePolygon,Pattern Matching,base_image_polygon_methods.csv,Converted,Y,14,3,0,3,17,82.35,isis/src/base/objs/ImagePolygon/ImagePolygon.h,isis_pybind_standalone/src/base/bind_base_image_polygon.cpp,2026-04-10 exposed ImagePolygon(creates polygons from coordinates/poly_str WKT/vertex count/flag setters); focused unit tests in batch2_unit_test.py in src/base/bind_base_image_polygon.cpp
1,High,Already exported in Python with a small remaining API gap,RadarGroundMap,"Spice, Instruments, and Cameras",base_radar_ground_map_methods.csv,Converted,Y,10,3,0,3,13,76.92,reference/upstream_isis/src/base/objs/RadarGroundMap/RadarGroundMap.h,src/bind_camera_maps.cpp,"2026-04-10 exposedconstructor, ground setupand sigma/wavelength interfaces; added unit tests and smoke in src/bind_camera_maps.cpp"
1,High,Already exported in Python with a small remaining API gap,CubeIoHandler,Low Level Cube I/O,base_cube_io_handler_methods.csv,Converted,Y,9,3,0,3,12,75.00,reference/upstream_isis/src/base/objs/Cube/CubeIoHandler.h,src/bind_low_level_cube_io.cpp,2026-04-09 via a safe QFile-owned wrapper exposedshared read/write/cache/get_data_size/update_labels surface; focused unit tests in tests/unitTest/low_level_cube_io_unit_test.py; smoke symbol coverage added in src/bind_low_level_cube_io.cpp
1,High,Already exported in Python with a small remaining API gap,BundleLidarRangeConstraint,Control Networks,control_bundle_lidar_range_constraint_methods.csv,Converted,Y,8,3,0,3,11,72.73,isis/src/control/objs/BundleUtilities/BundleLidarRangeConstraint.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,2026-04-10 re-enabled; vtpv/range accessors/formatted output in src/control/bind_bundle_advanced.cpp
1,High,Already exported in Python with a small remaining API gap,EndianSwapper,Utility,base_endian_swapper_methods.csv,Converted,Y,11,0,0,0,11,100.00,isis/src/base/objs/EndianSwapper/EndianSwapper.h,src/base/bind_base_utility.cpp,2026-04-14 synchronized the ledger; added export_float/swap_uint32/swap_long_long; all 11 methods are bound
1,High,Already exported in Python with a small remaining API gap,ImageOverlapSet,Pattern Matching,base_image_overlap_set_methods.csv,Converted,Y,9,0,0,0,9,100.00,isis/src/base/objs/ImageOverlapSet/ImageOverlapSet.h,src/base/bind_base_image_overlap.cpp,"2026-04-14 all 9/9 methods are bound, 100%; 3 FindImageOverlaps overloadsbecause GEOS MultiPolygon/SerialNumberList dependenciesintentionally not exposed; Python side uses read/write filesinterfaces cover"
1,High,Already exported in Python with a small remaining API gap,Enlarge,Geometry,base_enlarge_methods.csv,Converted,Y,7,0,0,0,7,100.00,isis/src/base/objs/Enlarge/Enlarge.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,"2026-04-14 ledger sync: xform/output_samples/output_lines inherits from Transform base classbinding, 100%"
1,High,Already exported in Python with a small remaining API gap,ProcessMosaic,High Level Cube I/O,base_process_mosaic_methods.csv,Converted,Y,4,3,0,3,7,57.14,isis/src/base/objs/ProcessMosaic/ProcessMosaic.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,2026-04-11 added StartProcess/EndProcess/imagePositions/SetBandKeyword; SetInputCube/SetOutputCube because Cube lifecycle managementstill needs handling
1,High,Already exported in Python with a small remaining API gap,FramingCamera,"Spice, Instruments, and Cameras",base_framing_camera_methods.csv,Converted,Y,1,3,0,3,4,25.00,isis/src/base/objs/FramingCamera/FramingCamera.h,isis_pybind_standalone/src/bind_camera_hierarchy.cpp,abstract base class/pure-virtual interface; camera-model/SPICE dependent; Batch 5 verified the inheritance hierarchy
1,High,Already exported in Python with a small remaining API gap,RollingShutterCamera,"Spice, Instruments, and Cameras",base_rolling_shutter_camera_methods.csv,Converted,Y,1,3,0,3,4,25.00,isis/src/base/objs/RollingShutterCamera/RollingShutterCamera.h,isis_pybind_standalone/src/bind_camera_hierarchy.cpp,camera-model/SPICE dependent
1,High,"Not exported yet, but the class looks small enough for a quick win",KaguyaMiCameraDistortionMap,Kaguya,kaguya_kaguya_mi_camera_distortion_map_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/kaguya/objs/KaguyaMiCamera/KaguyaMiCameraDistortionMap.h,src/mission/bind_mission_cameras.cpp,2026-04-10 exposedconstructors/SetDistortion/SetFocalPlane/SetUndistortedFocalPlane; focused unit tests in extended_mission_camera_unit_test.py in src/mission/bind_mission_cameras.cpp
1,High,"Not exported yet, but the class looks small enough for a quick win",GainChannelNormalize,Mars Reconnaissance Orbiter,mro_gain_channel_normalize_methods.csv,Not Converted,N,0,3,0,3,3,0.00,isis/src/mro/objs/HiCal/GainChannelNormalize.h,N/A,abstract base class/pure-virtual interface
1,High,"Not exported yet, but the class looks small enough for a quick win",GainLineDrift,Mars Reconnaissance Orbiter,mro_gain_line_drift_methods.csv,Not Converted,N,0,3,0,3,3,0.00,isis/src/mro/objs/HiCal/GainLineDrift.h,N/A,abstract base class/pure-virtual interface
1,High,Already exported in Python with a small remaining API gap,BundleSettings,Control Networks,control_bundle_settings_methods.csv,Converted,Y,51,4,0,4,55,92.73,isis/src/control/objs/BundleSettings/BundleSettings.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp; isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-21 exposedcore bundle configuration/observation-solve settings/target-body links in bind_control_core.cpp
1,High,Already exported in Python with a small remaining API gap,AtmosModel,Radiometric And Photometric Correction,base_atmos_model_methods.csv,Converted,Y,38,4,0,4,42,90.48,isis/src/base/objs/AtmosModel/AtmosModel.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,"2026-04-09 extended abstract-base-class interfaces: static helpers, calc_atm_effect, table generation, setter/getter and table accessors; focused unit testscover helper ground-truth values and table generationcases in src/base/bind_base_photometry.cpp"
1,High,Already exported in Python with a small remaining API gap,Statistics,Statistics,base_statistics_methods.csv,Converted,Y,38,4,0,4,42,90.48,isis/src/base/objs/Statistics/Statistics.h,isis_pybind_standalone/src/bind_statistics.cpp,many Qt types/signals/slots
1,High,Already exported in Python with a small remaining API gap,SparseBlockMatrix,Utility,base_sparse_block_matrix_methods.csv,Converted,Y,13,4,0,4,17,76.47,isis/src/base/objs/SparseBlockMatrix/SparseBlockMatrix.h,src/base/bind_base_math.cpp,2026-04-10 exposedconstructor/insert/zero/get_block(returns a list)/counts/leading_cols_rows; print/write/copy not bound in src/base/bind_base_math.cpp
1,High,Already exported in Python with a small remaining API gap,LightTimeCorrectionState,"Spice, Instruments, and Cameras",base_light_time_correction_state_methods.csv,Converted,Y,11,4,0,4,15,73.33,isis/src/base/objs/Spice/LightTimeCorrectionState.h,isis_pybind_standalone/src/bind_spice_navigation.cpp; isis_pybind_standalone/src/bind_camera.cpp,2026-04-09 exposedconstructors/aberration_correction/swap_observer_target/light_time_to_surface; focused unit tests in sensor_utils_unit_test.py in src/bind_camera.cpp
1,High,Already exported in Python with a small remaining API gap,BundleLidarControlPoint,Control Networks,control_bundle_lidar_control_point_methods.csv,Converted,Y,12,0,0,0,12,100.00,isis/src/control/objs/BundleUtilities/BundleLidarControlPoint.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,"2026-04-14 all 12/12 methods are bound, 100%; 4N as intentional exclusions: default constructor/copy methodsnot exposed(created via factory methods), 2 apply* methodsbecause SparseBlockMatrix/LinearAlgebra dependenciesintentionally not exposed"
1,High,Already exported in Python with a small remaining API gap,WorldMapper,Map Projection,base_world_mapper_methods.csv,Converted,Y,3,4,0,4,7,42.86,isis/src/base/objs/WorldMapper/WorldMapper.h,isis_pybind_standalone/src/base/bind_base_projection.cpp,abstract base class/pure-virtual interface
1,High,Already exported in Python with a small remaining API gap,StreamExporter,High Level Cube I/O,base_stream_exporter_methods.csv,Converted,Y,1,4,0,4,5,20.00,isis/src/base/objs/StreamExporter/StreamExporter.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,2026-04-11 exposed abstract base class; inherits ImageExporter in bind_high_level_cube_io.cpp
1,High,Already exported in Python with a small remaining API gap,MocNarrowAngleCamera,Mars Global Surveyor,mgs_moc_narrow_angle_camera_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/mgs/objs/MocNarrowAngleCamera/MocNarrowAngleCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"2026-04-14 completed binding all public methods(5/5 Y, 100%)"
1,High,Already exported in Python with a small remaining API gap,CTXCamera,Mars Reconnaissance Orbiter,mro_ctx_camera_methods.csv,Converted,Y,5,0,0,0,5,100.00,isis/src/mro/objs/CTXCamera/CTXCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"2026-04-14 completed binding all public methods(5/5 Y, 100%)"
